year,contest_type,county,source_result_key,target_polygon_key,score,status,confidence,notes
2016,president,,Horry - Ebenezer,Horry - Ebenezer,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Emerald Forest #1,Horry - Emerald Forest #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Emerald Forest #2,Horry - Emerald Forest #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Emerald Forest #3,Horry - Emerald Forest #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Emergency,Horry - Emergency,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Emergency 2,Horry - Emergency 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Forestbrook,Horry - Forestbrook,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Four Mile,Horry - Four Mile,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Gallivants Ferry,Horry - Gallivants Ferry,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Garden City #1,Horry - Garden City #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Garden City #2,Horry - Garden City #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Garden City #3,Horry - Garden City #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Garden City #4,Horry - Garden City #4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Glenns Bay,Horry - Glenns Bay,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Green Sea,Horry - Green Sea,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Hickory Grove,Horry - Hickory Grove,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Homewood,Horry - Homewood,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Horry,Horry - Horry,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Inland,Horry - Inland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Jackson Bluff,Horry - Jackson Bluff,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Jamestown,Horry - Jamestown,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Jerigans Crossroads,Horry - Jerigans Crossroads,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Jet Port #1,Horry - Jet Port #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Jet Port #2,Horry - Jet Port #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Juniper Bay,Horry - Juniper Bay,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Leon,Horry - Leon,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Little River #1,Horry - Little River #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Little River #2,Horry - Little River #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Little River #3,Horry - Little River #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Live Oak,Horry - Live Oak,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Maple,Horry - Maple,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Marlowe #1,Horry - Marlowe #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Marlowe #2,Horry - Marlowe #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Marlowe #3,Horry - Marlowe #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Methodist-Mill Swamp,Horry - Methodist-Mill Swamp,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Mt. Olive,Horry - Mt. Olive,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Mt. Vernon,Horry - Mt. Vernon,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Myrtle Trace,Horry - Myrtle Trace,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Myrtlewood #1,Horry - Myrtlewood #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Myrtlewood #2,Horry - Myrtlewood #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Myrtlewood #3,Horry - Myrtlewood #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Nixons Xroads #1,Horry - Nixons Xroads #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Nixons Xroads #2,Horry - Nixons Xroads #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Nixons Xroads #3,Horry - Nixons Xroads #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - North Conway #1,Horry - North Conway #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - North Conway #2,Horry - North Conway #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Ocean Drive #1,Horry - Ocean Drive #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Ocean Drive #2,Horry - Ocean Drive #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Ocean Forest #1,Horry - Ocean Forest #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Ocean Forest #2,Horry - Ocean Forest #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Ocean Forest #3,Horry - Ocean Forest #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Palmetto Bays,Horry - Palmetto Bays,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Pawleys Swamp,Horry - Pawleys Swamp,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Pleasant View,Horry - Pleasant View,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Poplar Hill,Horry - Poplar Hill,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Port Harrelson,Horry - Port Harrelson,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Racepath #1,Horry - Racepath #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Racepath #2,Horry - Racepath #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Red Bluff,Horry - Red Bluff,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Red Hill #1,Horry - Red Hill #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Red Hill #2,Horry - Red Hill #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - River Oaks,Horry - River Oaks,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Salem,Horry - Salem,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Sea Oats #1,Horry - Sea Oats #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Sea Oats #2,Horry - Sea Oats #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Sea Winds,Horry - Sea Winds,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Shell,Horry - Shell,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Socastee #1,Horry - Socastee #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Socastee #2,Horry - Socastee #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Socastee #3,Horry - Socastee #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Socastee #4,Horry - Socastee #4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Surfside #1,Horry - Surfside #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Surfside #2,Horry - Surfside #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Surfside #3,Horry - Surfside #3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Surfside #4,Horry - Surfside #4,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Sweet Home,Horry - Sweet Home,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Tilly Swamp,Horry - Tilly Swamp,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Toddville,Horry - Toddville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Wampee,Horry - Wampee,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - West Conway,Horry - West Conway,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - West Loris,Horry - West Loris,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - White Oak,Horry - White Oak,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Wild Wing,Horry - Wild Wing,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Windy Hill #1,Horry - Windy Hill #1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Horry - Windy Hill #2,Horry - Windy Hill #2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Coosawhatchie,Jasper - Coosawhatchie,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Gillisonville,Jasper - Gillisonville,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Grahamville 1,Jasper - Grahamville 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Grahamville 2,Jasper - Grahamville 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Grays,Jasper - Grays,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Hardeeville 1,Jasper - Hardeeville 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Hardeeville 2,Jasper - Hardeeville 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Levy,Jasper - Levy,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Oakatie,Jasper - Oakatie,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Pineland,Jasper - Pineland,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Ridgeland 1,Jasper - Ridgeland 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Ridgeland 2,Jasper - Ridgeland 2,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Ridgeland 3,Jasper - Ridgeland 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Sun City,Jasper - Sun City,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Jasper - Tillman,Jasper - Tillman,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Kershaw - Airport,Kershaw - Airport,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Kershaw - Antioch,Kershaw - Antioch,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Kershaw - Bethune,Kershaw - Bethune,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Kershaw - Buffalo,Kershaw - Buffalo,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Kershaw - Camden No. 1,Kershaw - Camden No. 1,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Kershaw - Camden No. 2 & 3,Kershaw - Camden No. 2 & 3,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Kershaw - Camden No. 5,Kershaw - Camden No. 5,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Kershaw - Camden No. 5-A,Kershaw - Camden No. 5-A,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
2016,president,,Kershaw - Camden No. 6,Kershaw - Camden No. 6,1.0000,approved,high,autogen_identity_from_results_and_contest_slice
